id,account_type,date_joined,headline,industry,location,answer_count_total,karma_points,notification_setting,topics_followed
531,S,2012-03-08 00:00:00,,,,0,62,,[]
529,S,2012-03-08 00:00:00,,,,0,182,,[u'forensic']
540,S,2012-03-08 00:00:00,,,,0,92,,[]
515,S,2012-03-08 00:00:00,,,,0,2,,[u'education']
523,S,2012-03-08 00:00:00,,,,0,2,,[]
518,S,2012-03-08 00:00:00,,,,0,62,,[]
524,S,2012-03-08 00:00:00,,,,0,2,,[]
526,S,2012-03-08 00:00:00,,,,0,2,,[]
520,S,2012-03-08 00:00:00,,,,0,2,,[]
534,S,2012-03-08 00:00:00,,,,0,2,,"[u'veterinarian', u'veterinary']"
528,S,2012-03-08 00:00:00,,,,0,92,,[u'music']
1195,P,2013-08-01 09:22:04.636433,"Manager, Skills-based Volunteering and HoosierCorps at United Way of Central Indiana",Civic & Social Organization,"Indianapolis, Indiana Area",8,211,,"[u'event-planning', u'research', u'public-speaking', u'higher-education', u'reading', u'volunteering', u'nonprofits', u'community-outreach', u'volunteer-management']"
533,S,2012-03-08 00:00:00,,,,0,2,,[]
541,S,2012-03-08 00:00:00,,,,0,45,,"[u'engineering', u'computer', u'computer-engineer']"
537,S,2012-03-08 00:00:00,,,,0,47,,[]
1885,P,2014-01-03 16:51:29.782328,President at Level X Motorsports,Internet,San Francisco Bay Area,1,16,,"[u'entrepreneurship', u'management', u'leadership', u'internet', u'analytics', u'ecommerce', u'start-ups']"
494,P,2012-02-28 13:45:04.927212,,,,0,2,,[]
508,P,2012-03-01 22:32:07.124246,,,,0,2,,[]
500,P,2012-02-29 13:39:29.168117,,,,0,2,,[]
504,S,2012-02-29 13:43:17.509928,,,,0,47,,[]
509,P,2012-03-02 15:38:19.171523,,,,0,2,,[]
505,S,2012-02-29 13:53:46.360414,,,,0,107,,[]
506,P,2012-03-01 09:09:54.890473,,,,0,2,,[]
512,P,2012-03-05 18:47:54.212837,,,,1,32,,[]
496,S,2012-02-28 13:51:10.773699,,,,0,107,,[]
527,S,2012-03-08 00:00:00,,,,0,17,,[]
525,S,2012-03-08 00:00:00,,,,0,92,,[]
521,S,2012-03-08 00:00:00,,,,0,2,,[]
535,S,2012-03-08 00:00:00,,,,0,92,,"[u'education', u'math']"
549,S,2012-03-13 09:28:40.711461,,,,0,2,,[]
544,S,2012-03-08 00:00:00,,,,0,92,,[]
551,P,2012-03-22 08:34:29.675118,,,,1,182,,[]
552,P,2012-03-23 22:59:29.029864,,,,0,2,,[]
560,P,2012-03-31 11:08:37.980798,,,,3,47,,[]
542,S,2012-03-08 00:00:00,,,,0,92,,[]
545,S,2012-03-08 00:00:00,,,,0,122,,[]
530,S,2012-03-08 00:00:00,,,Not Avalible,3,422,,[]
538,S,2012-03-08 00:00:00,,,,0,92,,"[u'education', u'social-services']"
697,P,2012-09-14 18:09:52.898191,,,,0,2,,[]
562,P,2012-03-31 13:42:19.201632,,,,0,2,,[]
510,P,2012-03-05 09:19:49.843951,,,,6,17,,[]
561,P,2012-03-31 11:09:13.673362,,,,2,167,,[]
558,P,2012-03-29 21:12:51.622007,,,,2,167,,[]
557,P,2012-03-29 18:20:40.379880,,,,1,194,,[]
566,P,2012-04-05 00:36:37.154079,,,,1,17,,"[u'college', u'psychology', u'health-care', u'medical', u'college-majors', u'health', u'college-selection', u'healthcare', u'research', u'graduate-school']"
553,P,2012-03-29 12:52:54.467084,,,,1,32,,[]
577,P,2012-04-27 12:57:18.693557,,,,1,92,,[]
565,S,2012-04-02 00:00:00,,,,0,2,,[]
543,S,2012-03-08 00:00:00,,,,0,2,,"[u'medicine', u'nurse', u'health-care']"
546,E,2012-03-08 00:00:00,,,,0,2,,[]
584,P,2012-05-08 23:26:35.710292,,,Cambridge,0,2,,[]
574,S,2012-04-23 05:14:52.547277,,,,0,2,,[]
585,P,2012-05-18 15:52:50.944254,,,,0,2,,[]
495,S,2012-02-28 13:49:59.098584,,,,0,342,,[]
550,P,2012-03-18 18:31:18.342915,,,,0,2,,[]
570,P,2012-04-14 14:28:08.101429,,,,0,2,,[]
554,P,2012-03-29 13:27:59.359783,,,,1,107,,[]
563,P,2012-03-31 19:22:03.975939,,,,1,92,,[]
571,P,2012-04-18 08:58:14.047735,,,,1,92,,[]
548,S,2012-03-13 09:09:41.472537,,,,0,92,,[]
589,S,2012-05-20 00:00:00,,,,0,92,,[]
567,P,2012-04-07 14:35:19.948499,,,,0,2,,[]
572,P,2012-04-21 15:00:06.981389,,,,0,2,,[]
573,P,2012-04-22 21:24:28.494545,,,,0,2,,[]
578,P,2012-04-30 10:47:11.417175,,,,0,2,,[]
580,P,2012-05-03 05:08:21.844973,,,,0,2,,[]
583,P,2012-05-07 13:17:17.392058,,,,0,2,,[]
590,S,2012-05-20 00:00:00,,,,0,2,,[]
597,S,2012-05-20 00:00:00,,,,0,2,,[]
599,S,2012-05-20 00:00:00,,,,0,2,,[]
592,S,2012-05-20 00:00:00,,,,0,137,,[]
598,S,2012-05-20 00:00:00,,,,0,2,,[]
595,S,2012-05-20 00:00:00,,,,0,47,,[]
582,S,2012-05-07 09:15:14.042542,,,,0,2,,[]
588,E,2012-05-20 00:00:00,,,,0,2,,[]
634,S,2012-05-20 00:00:00,,,"Harlem, New York",0,2,,[]
564,P,2012-04-01 15:23:11.407680,,,,4,242,,[]
581,P,2012-05-04 07:36:18.184993,,,,1,2,,[]
648,P,2012-05-26 22:41:35.380859,,,,0,2,,[]
645,P,2012-05-24 16:02:49.065146,,,"New York, NY",1,32,,[]
624,S,2012-05-20 00:00:00,,,,0,47,,[]
647,P,2012-05-26 19:00:49.829620,,,,1,2,,[]
636,S,2012-05-20 00:00:00,,,,0,122,,[]
600,S,2012-05-20 00:00:00,,,New York,0,62,,"[u'military', u'service']"
1097,P,2013-06-16 21:08:23.937428,,,Boston,4,137,,"[u'international', u'politics', u'international-relations', u'study-abroad', u'international-development']"
626,S,2012-05-20 00:00:00,,,,0,2,,[]
593,S,2012-05-20 00:00:00,,,,0,47,,[]
594,S,2012-05-20 00:00:00,,,,0,62,,[]
596,S,2012-05-20 00:00:00,,,,0,2,,[]
611,S,2012-05-20 00:00:00,,,,0,2,,[]
613,S,2012-05-20 00:00:00,,,,0,2,,[]
619,S,2012-05-20 00:00:00,,,,0,2,,[]
623,S,2012-05-20 00:00:00,,,,0,2,,[]
628,S,2012-05-20 00:00:00,,,,0,2,,[]
637,S,2012-05-20 00:00:00,,,,0,2,,[]
639,S,2012-05-20 00:00:00,,,,0,2,,[]
627,S,2012-05-20 00:00:00,,,,0,2,,[]
603,S,2012-05-20 00:00:00,,,,0,2,,[]
631,S,2012-05-20 00:00:00,,,,0,2,,[]
629,S,2012-05-20 00:00:00,,,,0,2,,[]
609,S,2012-05-20 00:00:00,,,,0,32,,[]
621,S,2012-05-20 00:00:00,,,,0,62,,[]
640,S,2012-05-20 00:00:00,,,,0,152,,"[u'science', u'biology', u'veterinarian', u'animals', u'marine']"
616,S,2012-05-20 00:00:00,,,,0,2,,[]
633,S,2012-05-20 00:00:00,,,,0,47,,[]
642,S,2012-05-20 00:00:00,,,,0,2,,[]
601,S,2012-05-20 00:00:00,,,,0,32,,[]
605,S,2012-05-20 00:00:00,,,,0,2,,[]
612,S,2012-05-20 00:00:00,,,,0,62,,[]
606,S,2012-05-20 00:00:00,,,,0,32,,[]
607,S,2012-05-20 00:00:00,,,,0,92,,[]
638,S,2012-05-20 00:00:00,,,,0,77,,[]
618,S,2012-05-20 00:00:00,,,,0,32,,[]
610,S,2012-05-20 00:00:00,,,,0,2,,[]
614,S,2012-05-20 00:00:00,,,,0,62,,[]
602,S,2012-05-20 00:00:00,,,,0,2,,[]
630,S,2012-05-20 00:00:00,,,,0,47,,[]
643,P,2012-05-23 15:57:39.115502,,,,0,5,,[]
620,S,2012-05-20 00:00:00,,,,0,92,,[]
604,S,2012-05-20 00:00:00,,,,0,32,,[]
650,P,2012-05-29 15:17:38.729871,,,NJ/NY,1,62,,[]
654,P,2012-06-04 08:22:36.043124,,,"Kure Beach, NC",2,197,,[]
656,P,2012-06-08 10:04:08.051328,,,,1,77,,[]
215,S,2012-01-04 00:00:00,,,,0,212,,[]
660,P,2012-06-27 19:10:54.410486,,,,0,2,,[]
263,S,2012-01-04 00:00:00,,,,0,47,,[]
256,S,2012-01-04 00:00:00,,,,0,2,,"[u'business', u'medicine', u'career-paths', u'music', u'choosing-careers', u'cooking', u'chef']"
675,P,2012-08-09 13:31:55.063175,,,,0,2,,[]
673,P,2012-08-01 09:14:43.775663,,,,0,2,,[]
663,S,2012-07-03 16:18:01.544599,,,,0,62,,[]
651,P,2012-05-30 00:30:55.640927,,,,1,32,,[]
657,P,2012-06-14 14:58:21.073539,,,,2,107,,[u'music']
649,P,2012-05-29 09:55:20.880964,,,,1,32,,[]
219,S,2012-01-04 00:00:00,,,,0,17,,[]
666,P,2012-07-11 14:34:34.748130,,,,0,2,,[]
257,S,2012-01-04 00:00:00,,,,0,2,,[]
667,P,2012-07-11 19:57:40.895112,,,,0,2,,[]
668,P,2012-07-17 15:17:48.859172,,,,1,32,,[]
243,S,2012-01-04 00:00:00,,,,0,77,,[]
224,S,2012-01-04 00:00:00,,,,0,2,,[]
680,P,2012-08-22 23:48:53.812269,,,,0,2,,[]
244,S,2012-01-04 00:00:00,,,,0,17,,[]
221,S,2012-01-04 00:00:00,,,,0,90,,"[u'fashion', u'forensic']"
230,S,2012-01-04 00:00:00,,,,0,122,,[]
251,S,2012-01-04 00:00:00,,,,0,300,,[]
252,S,2012-01-04 00:00:00,,,,0,62,,"[u'money', u'math']"
233,S,2012-01-04 00:00:00,,,,0,77,,[]
250,S,2012-01-04 00:00:00,,,,0,92,,[u'specialists']
246,S,2012-01-04 00:00:00,,,,0,1577,,[]
615,S,2012-05-20 00:00:00,,,,0,77,,[]
617,S,2012-05-20 00:00:00,,,,0,2,,[]
625,S,2012-05-20 00:00:00,,,,0,82,,[]
652,P,2012-05-30 18:16:15.130873,,,,1,32,,[]
622,S,2012-05-20 00:00:00,,,,0,92,,[]
632,S,2012-05-20 00:00:00,,,,0,122,,[]
653,P,2012-06-02 12:51:42.606197,,,,1,32,,[]
671,P,2012-07-29 15:28:31.388427,,,,0,2,,[]
682,S,2012-08-30 19:21:31.348912,,,,0,62,,[u'neurology']
658,P,2012-06-19 23:05:06.271833,,,,0,2,,[]
661,P,2012-06-30 06:17:02.521569,,,,0,2,,[]
662,P,2012-07-03 03:42:41.233002,,,,0,2,,[]
664,S,2012-07-04 18:55:36.796394,,,,0,2,,[]
669,S,2012-07-25 23:52:37.521312,,,,0,62,,[]
670,S,2012-07-27 00:28:56.565521,,,,0,62,,[]
678,S,2012-08-21 14:54:36.501503,,,,0,62,,[]
236,S,2012-01-04 00:00:00,,,,0,582,,[]
698,S,2012-09-17 05:17:43.244175,,,,0,2,,[]
677,P,2012-08-19 14:53:44.717253,,,,0,2,,[]
261,S,2012-01-04 00:00:00,,,,0,77,,[]
262,S,2012-01-04 00:00:00,,,,0,152,,[]
247,S,2012-01-04 00:00:00,,,,0,2,,[]
240,S,2012-01-04 00:00:00,,,,0,102,,[]
226,S,2012-01-04 00:00:00,,,,0,62,,[]
254,S,2012-01-04 00:00:00,,,,0,77,,[]
239,S,2012-01-04 00:00:00,,,,1,135,,[]
6,P,2011-11-09 15:39:29,,,,23,1002,,[]
684,P,2012-09-08 14:55:32.097400,,,,2,62,,[]
228,S,2012-01-04 00:00:00,,,,0,1292,,[u'health-care']
446,P,2012-01-24 14:54:20.234223,,,,24,662,,[]
34,P,2011-12-26 00:00:00,,,,15,602,,"[u'law', u'international']"
223,S,2012-01-04 00:00:00,,,,0,112,,"[u'sociology', u'socialwork', u'socialwoker', u'physiology']"
59,E,2011-12-26 00:00:00,"code, security, and user experience",Technology,Boston,31,1252,,[]
685,P,2012-09-08 15:24:06.738679,,,,1,62,,[]
689,P,2012-09-09 17:11:53.379876,,,,1,17,,[]
1278,P,2013-09-18 15:04:18.696365,Network Engineer at Eminence Capital,Financial Services,Greater New York City Area,3,76,,"[u'networking', u'financial-services', u'sql', u'security']"
723,P,2012-10-24 00:00:00,,,,5,77,,[]
259,S,2012-01-04 00:00:00,,,,0,482,,[]
715,P,2012-10-16 08:55:32.824004,,,,0,2,,[]
255,S,2012-01-04 00:00:00,,,,0,1622,,[]
687,P,2012-09-08 23:12:07.614017,,,,11,332,,[]
727,P,2012-10-24 00:00:00,,,,3,91,,[]
718,P,2012-10-22 12:36:21.859194,,,San Francisco,0,2,,[u'consulting']
713,P,2012-10-11 17:38:37.796410,,,"Jamaica Plain, MA",1,32,,"[u'entrepreneurship', u'marketing']"
1199,P,2013-08-02 11:42:01.223744,Owner At White Street Advisors,Financial Services,Greater Atlanta Area,0,1,,"[u'volunteering', u'financial-services', u'speaking']"
725,P,2012-10-24 00:00:00,,,,1,2,,[]
726,P,2012-10-24 00:00:00,,,,0,2,,[]
719,S,2012-10-23 19:59:37.611857,,,,0,2,,[]
659,S,2012-06-20 20:30:44.195879,,,,0,294,D,"[u'finance', u'college-majors', u'travel', u'cosmetology', u'job-search', u'cosmetics', u'makeup', u'job-options', u'makeup-artistry', u'time-management', u'business-major']"
700,P,2012-09-18 19:21:25.407874,,,,0,2,,[]
720,S,2012-10-24 06:40:21.059018,,,,0,2,,[]
710,P,2012-10-10 23:16:25.853057,,,,0,2,,"[u'medicine', u'income', u'nonprofit']"
731,P,2012-10-28 08:48:13.252074,,,,0,2,,[]
714,P,2012-10-16 01:06:52.565281,,,,0,2,,[]
721,S,2012-10-24 16:06:38.200190,,,,0,2,,[]
716,S,2012-10-18 06:22:26.490296,,,,0,2,,[]
736,P,2012-10-31 08:07:41.617068,,,,0,2,,[]
708,P,2012-10-10 07:18:37.838721,,,,0,2,,[]
735,P,2012-10-31 06:05:56.180493,,,,0,2,,[]
709,P,2012-10-10 18:37:48.305249,,,,0,2,,[]
734,P,2012-10-31 04:16:47.247757,,,,0,2,,[]
717,S,2012-10-21 11:25:53.123091,,,,0,2,,[]
732,S,2012-10-29 05:35:29.225406,,,,0,2,,[]
730,S,2012-10-25 06:51:20.829959,,,,0,0,,[]
741,P,2012-10-31 15:00:04.642753,,,,0,2,,[]
733,P,2012-10-30 12:52:51.069158,,,,0,2,,[]
688,P,2012-09-09 00:51:58.273475,,,,8,272,,[]
217,S,2012-01-04 00:00:00,,,,1,2192,,[]
724,P,2012-10-24 00:00:00,,,,3,92,,[]
728,P,2012-10-24 00:00:00,,,,2,17,,[]
745,P,2012-11-06 20:05:03.120423,,,,0,2,,[]
749,P,2012-11-07 09:48:10.085514,,,,0,2,,[]
750,P,2012-11-07 09:48:21.591970,,,,0,2,,[]
748,S,2012-11-07 09:47:55.295025,,,,0,2,,[]
751,P,2012-11-07 09:48:26.902272,,,,1,2,,[]
1289,P,2013-09-25 11:51:58.939381,Ontologist at Google,Computer Software,Greater Boston Area,0,1,,[u'software-engineering']
1317,P,2013-09-30 13:44:16.701821,Lead Game Designer at Zynga,Computer Games,San Francisco Bay Area,8,301,I,"[u'video-games', u'game-design', u'online-gaming', u'game-development', u'computer-games', u'computer-games', u'gameplay', u'photoshop', u'project-management', u'digital-media', u'mobile-games', u'scripting']"
707,P,2012-10-07 15:28:45.725018,,,,5,107,,[]
711,P,2012-10-11 15:50:10.623676,,,,2,92,,[]
729,P,2012-10-25 05:10:29.613765,,,,1,107,,[]
722,P,2012-10-24 00:00:00,,,,4,2,,[]
753,P,2012-11-07 09:49:02.370067,,,Swagg,1,32,,[]
752,P,2012-11-07 09:48:39.342609,,,,0,2,,[]
782,P,2012-12-20 12:42:19.643024,,,,0,2,,[]
784,S,2012-12-30 18:46:41.220534,,,,0,32,,[]
774,S,2012-12-03 01:14:13.158957,,,,0,2,,[]
775,P,2012-12-03 15:12:12.929523,,,,0,2,,[]
778,P,2012-12-08 09:41:56.109743,,,,1,32,,[u'engineering']
780,P,2012-12-12 21:06:18.941901,,,,0,2,,[]
739,P,2012-10-31 14:47:27.056844,,,,0,2,,[]
738,P,2012-10-31 10:04:40.066450,,,,0,2,,[]
744,S,2012-11-06 05:33:50.473011,,,,0,2,,[]
743,P,2012-11-05 14:42:10.072540,,,,0,2,,[]
746,S,2012-11-07 07:04:36.306811,,,,0,2,,[]
747,P,2012-11-07 09:47:34.223721,,,,2,2,,[]
740,P,2012-10-31 14:58:03.926599,,,,0,2,,[]
768,S,2012-11-26 09:10:54.109365,,,,0,2,,[]
783,P,2012-12-21 17:43:45.033941,,,,0,2,,[]
758,S,2012-11-10 20:31:59.955076,,,,0,62,,[]
809,S,2013-01-23 00:00:00,,,,0,32,,[u'nurse']
770,P,2012-11-29 12:07:58.729266,,,,0,2,,[]
772,S,2012-12-01 01:23:31.725012,,,,0,2,,[]
760,S,2012-11-12 04:21:52.900387,,,,0,2,,[]
759,P,2012-11-12 02:57:33.533498,,,,0,2,,[]
761,P,2012-11-12 08:22:26.521987,,,,0,2,,[]
762,P,2012-11-13 09:41:22.989564,,,,0,2,,[]
763,S,2012-11-15 05:39:56.337775,,,,0,2,,[]
764,S,2012-11-15 22:26:10.795012,,,,0,2,,[]
765,S,2012-11-20 04:42:58.927645,,,,0,2,,[]
785,S,2013-01-06 23:43:15.763230,,,,0,2,,[]
776,P,2012-12-03 16:19:14.587040,,,,0,2,,[]
777,P,2012-12-07 14:00:18.701611,,,,0,2,,[]
871,P,2013-02-19 14:09:05.035953,,,,0,2,,[]
779,P,2012-12-10 05:32:13.825054,,,,1,2,,[]
799,S,2013-01-23 00:00:00,,,,0,2,,[]
786,P,2013-01-07 22:43:51.215112,,,,0,2,,[]
788,P,2013-01-10 17:36:51.048019,,,,0,2,,[]
791,E,2013-01-23 00:00:00,,,,0,2,,[]
766,P,2012-11-24 13:20:16.156074,,,,1,2,,[]
742,P,2012-11-01 20:45:58.295982,,,,2,2,,[]
792,E,2013-01-23 00:00:00,,,,0,2,,[]
828,S,2013-01-23 00:00:00,,,,0,176,,[]
817,S,2013-01-23 00:00:00,,,,0,122,,[]
843,P,2013-01-23 23:06:55.120240,,,,0,2,,[]
844,P,2013-01-25 20:57:19.648749,,,,0,2,,[]
845,P,2013-01-26 09:13:33.973677,,,,0,2,,[]
846,P,2013-01-26 13:12:49.077299,,,,3,32,,[]
3387,P,2014-05-21 11:04:32.760336,Software Engineer at Google,Computer Software,Greater New York City Area,10,61,D,"[u'engineering', u'science', u'computer', u'design', u'programming', u'management', u'software', u'computer-programming', u'software-engineering', u'software-development', u'c++', u'computer-software', u'java', u'python', u'reading', u'javascript', u'ruby', u'database']"
801,S,2013-01-23 00:00:00,,,,0,2,,[]
802,S,2013-01-23 00:00:00,,,,0,2,,[]
790,P,2013-01-16 12:47:18.941778,,,,0,2,,[]
795,S,2013-01-23 00:00:00,,,,0,2,,[]
803,S,2013-01-23 00:00:00,,,,0,2,,[]
806,S,2013-01-23 00:00:00,,,,0,2,,[]
807,S,2013-01-23 00:00:00,,,,0,2,,[]
808,S,2013-01-23 00:00:00,,,,0,2,,[]
810,S,2013-01-23 00:00:00,,,,0,2,,[]
812,S,2013-01-23 00:00:00,,,,0,2,,[]
814,S,2013-01-23 00:00:00,,,,0,2,,[]
796,S,2013-01-23 00:00:00,,,,0,2,,[]
797,S,2013-01-23 00:00:00,,,,0,2,,"[u'government', u'politics']"
811,S,2013-01-23 00:00:00,,,,0,2,,[]
805,S,2013-01-23 00:00:00,,,,0,2,,[]
800,S,2013-01-23 00:00:00,,,,0,107,,[]
804,S,2013-01-23 00:00:00,,,,0,107,,[]
815,S,2013-01-23 00:00:00,,,,0,2,,[]
818,S,2013-01-23 00:00:00,,,,0,2,,[]
819,S,2013-01-23 00:00:00,,,,0,2,,[]
821,S,2013-01-23 00:00:00,,,,0,2,,[]
823,S,2013-01-23 00:00:00,,,,0,2,,[]
824,S,2013-01-23 00:00:00,,,,0,2,,[]
825,S,2013-01-23 00:00:00,,,,0,2,,[]
826,S,2013-01-23 00:00:00,,,,0,2,,[]
827,S,2013-01-23 00:00:00,,,,0,2,,[]
830,S,2013-01-23 00:00:00,,,,0,2,,[]
831,S,2013-01-23 00:00:00,,,,0,2,,[]
833,S,2013-01-23 00:00:00,,,,0,2,,[]
834,S,2013-01-23 00:00:00,,,,0,2,,[]
838,S,2013-01-23 00:00:00,,,,0,2,,[]
839,S,2013-01-23 00:00:00,,,,0,2,,[]
841,S,2013-01-23 00:00:00,,,,0,2,,[]
862,P,2013-02-12 22:00:32.826782,,,,0,2,,"[u'education', u'physics']"
842,P,2013-01-23 16:24:37.367564,,,,0,2,,[]
853,P,2013-02-01 17:13:15.242703,,,,0,2,,[]
852,P,2013-02-01 09:08:47.842888,,,,0,2,,[]
794,E,2013-01-23 00:00:00,,,,0,32,,[]
857,P,2013-02-07 14:50:46.810877,,,,0,2,,[]
868,P,2013-02-18 12:45:21.056464,,,,0,2,,[]
858,S,2013-02-08 15:37:45.983922,,,,0,77,,[]
855,S,2013-02-04 10:08:49.260151,,,,0,32,,[]
861,P,2013-02-09 16:25:56.809800,,,,0,2,,[]
865,P,2013-02-13 16:55:13.175784,,,,0,2,,[]
848,P,2013-01-29 15:23:23.526980,,,,1,2,,[]
1294,P,2013-09-25 16:05:16.211874,Diversity at Google,Internet,Greater Boston Area,11,121,,"[u'fashion', u'internet', u'social-media']"
1290,P,2013-09-25 12:09:09.845022,Site Reliability Engineer at Google,Computer Software,Greater Boston Area,3,151,,"[u'software-development', u'leadership', u'computer-software']"
837,S,2013-01-23 00:00:00,,,San Jose,0,122,,[]
822,S,2013-01-23 00:00:00,,,,0,137,,[]
873,P,2013-02-20 15:37:23.956358,,,,0,2,,[]
872,P,2013-02-19 20:37:44.452820,,,,0,2,,[]
880,P,2013-02-27 04:04:21.612772,,,"Milwaukee, WI",0,2,,[]
892,P,2013-03-05 10:52:55.459758,,,,0,2,,[]
883,S,2013-02-27 14:41:39.078319,,,,0,62,,[]
893,P,2013-03-06 08:29:11.919479,,,,0,2,,[u'insurance']
1281,S,2013-09-22 05:32:56.868351,,,Fayetteville,0,1,,[]
918,S,2013-03-09 00:00:00,,,,0,2,,[]
921,S,2013-03-09 00:00:00,,,,0,2,,[]
896,E,2013-03-09 00:00:00,,,,0,2,,[]
850,P,2013-01-30 05:46:23.573739,,,,0,2,,[]
859,S,2013-02-09 04:44:32.490456,,,,0,2,,[]
860,P,2013-02-09 04:51:55.265556,,,,1,2,,[]
829,S,2013-01-23 00:00:00,,,,0,77,,[]
851,P,2013-01-31 14:23:32.569152,,,,0,2,,[]
870,P,2013-02-19 06:43:31.038184,,,,0,2,,[]
869,S,2013-02-19 06:25:09.772746,,,,0,2,,[]
864,P,2013-02-13 13:12:06.751539,,,,0,2,,"[u'law', u'lawyer', u'government']"
816,S,2013-01-23 00:00:00,,,,0,2,,[]
820,S,2013-01-23 00:00:00,,,,0,62,,[]
836,S,2013-01-23 00:00:00,,,,0,17,,[]
835,S,2013-01-23 00:00:00,,,,0,2,,[]
840,S,2013-01-23 00:00:00,,,,0,137,,[]
876,P,2013-02-24 06:43:39.115392,,,,0,2,,[]
875,S,2013-02-22 21:54:51.384579,,,,0,32,,[]
877,P,2013-02-26 13:57:42.677227,,,,0,2,,[]
813,S,2013-01-23 00:00:00,,,,0,212,,[]
878,S,2013-02-27 00:58:40.136283,,,,0,2,,[]
879,P,2013-02-27 01:10:42.686494,,,,0,2,,[]
881,S,2013-02-27 05:05:39.616467,,,,0,2,,[]
882,P,2013-02-27 06:28:49.086008,,,,0,2,,[]
854,P,2013-02-02 06:27:23.002482,,,,0,2,,[]
867,P,2013-02-13 21:59:35.992412,,,,0,2,,[]
885,P,2013-02-28 15:13:14.342822,,,"Buffalo, NY",1,127,,"[u'computer', u'programmer']"
798,S,2013-01-23 00:00:00,,,,0,122,,[]
887,P,2013-03-02 11:15:23.953517,,,,0,2,,[]
884,P,2013-02-28 11:02:58.501868,,,,0,2,,[]
903,S,2013-03-09 00:00:00,,,,0,47,,[]
924,S,2013-03-09 00:00:00,,,,0,227,,[]
898,S,2013-03-09 00:00:00,,,,0,2,,[]
908,S,2013-03-09 00:00:00,,,,0,2,,[]
906,S,2013-03-09 00:00:00,,,,0,2,,[]
901,S,2013-03-09 00:00:00,,,,0,137,,[u'psychiatry']
913,S,2013-03-09 00:00:00,,,,0,17,,[]
874,P,2013-02-21 09:39:28.119931,,,,2,182,,"[u'business', u'career-paths', u'college-majors', u'fashion', u'choosing-careers', u'marketing', u'career-options', u'college-selection', u'public-relations', u'sales']"
894,P,2013-03-06 14:56:19.205651,,,,4,107,,"[u'journalism', u'media', u'entertainment', u'publishing']"
890,P,2013-03-04 15:49:12.165162,,,,1,187,,[]
888,P,2013-03-03 16:06:47.286127,,,,1,47,,[]
905,S,2013-03-09 00:00:00,,,,0,137,,[]
900,S,2013-03-09 00:00:00,,,,0,2,,[]
899,S,2013-03-09 00:00:00,,,,0,62,,[u'psychology']
920,S,2013-03-09 00:00:00,,,,0,47,,[]
922,S,2013-03-09 00:00:00,,,,0,77,,[]
915,S,2013-03-09 00:00:00,,,,0,77,,[]
909,S,2013-03-09 00:00:00,,,,0,2,,[]
912,S,2013-03-09 00:00:00,,,,0,287,,[]
910,S,2013-03-09 00:00:00,,,,0,47,,[]
919,S,2013-03-09 00:00:00,,,,0,2,,[]
904,S,2013-03-09 00:00:00,,,,0,107,,"[u'nurse', u'nursing']"
911,S,2013-03-09 00:00:00,,,,0,62,,[]
914,S,2013-03-09 00:00:00,,,,0,2,,[]
917,S,2013-03-09 00:00:00,,,,0,32,,[]
907,S,2013-03-09 00:00:00,,,,0,107,,[]
931,S,2013-03-09 00:00:00,,,,0,2,,[]
927,S,2013-03-09 00:00:00,,,,0,32,,[]
961,P,2013-03-11 00:00:00,,,,0,2,,"[u'happiness', u'happy']"
962,P,2013-03-11 00:00:00,,,,0,2,,"[u'college', u'finance', u'college-selection', u'financial-services']"
963,P,2013-03-11 00:00:00,,,,0,2,,"[u'law', u'lawyer', u'business-lawyer', u'business-law']"
964,P,2013-03-11 00:00:00,,,,0,2,,"[u'education', u'teacher', u'teaching', u'principal']"
966,P,2013-03-11 00:00:00,,,,0,2,,"[u'physics', u'biomedical', u'biotech']"
967,P,2013-03-11 00:00:00,,,,0,2,,"[u'business', u'consulting', u'religious-studies']"
970,P,2013-03-11 00:00:00,,,,0,2,,"[u'finance', u'investing', u'investment', u'mba', u'india']"
971,P,2013-03-11 00:00:00,,,,0,2,,"[u'entrepreneurship', u'entrepreneur', u'nonprofit', u'startup', u'non-profit']"
972,P,2013-03-11 00:00:00,,,,0,2,,"[u'nonprofit', u'non-profit']"
973,P,2013-03-11 00:00:00,,,,0,2,,"[u'nonprofit', u'non-profit']"
965,P,2013-03-11 00:00:00,,,,0,2,,"[u'engineering', u'engineer', u'chemistry', u'chemical', u'chemical-engineer']"
976,S,2013-03-13 05:10:40.536000,,,,0,2,,[]
897,S,2013-03-09 00:00:00,,,,0,2,,[]
942,S,2013-03-09 00:00:00,,,,0,2,,[u'sociology']
925,S,2013-03-09 00:00:00,,,,0,2,,[]
926,S,2013-03-09 00:00:00,,,,0,32,,[]
863,P,2013-02-13 11:16:52.623678,Sales and Marketing,Tech / Legal,San Francisco ,4,367,,"[u'business', u'career-paths', u'choosing-careers']"
974,P,2013-03-11 00:00:00,,,,2,287,,"[u'engineering', u'engineer', u'marketing', u'mechanical-engineering', u'mechanical', u'mechanical-engineer']"
947,S,2013-03-09 00:00:00,,,,0,62,,[]
948,S,2013-03-09 00:00:00,,,,0,32,,[]
956,S,2013-03-09 00:00:00,,,,0,32,,[]
951,S,2013-03-09 00:00:00,,,,0,47,,[]
945,S,2013-03-09 00:00:00,,,,0,32,,[]
